ID,ProjectID,Visible By,Contract,Title,Client Ministry,Impact On,RAID Tracking ID,Status,Owner,Category,Description,Probability number,Probability,Impact,Impact On.1,Mitigation Plan,Assigned To,Raised By,Created,Created By,Modified,Modified By,ProjectName,Stream,Zone,Escalation Level,owning team,committee Assigned
6,EP100191,GMCB,LMRN,STRM-R0006: Bell - Timing of GMCP Channel Removal,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,"There is a risk that once the initial GMCP channels are removed to support LMRN final position (i.e. execuition of GMCP CN CO process), the site may sit for an exteneded period of time prior to transition. If it's a busy site, there will be blocking.",0.8,High=3,High=3,,"2021-10-19: Bell will make it clear when ""high capacity"" sites are handing back channels after LMRN commissioning. Close this item.

2021-10-19: Leave risk open until the first ""high capacity"" site is commissioned. Next step - Bell to identify the first site that falls under this catagory.

2021-09-10: 2021 Commissioning schedule to be added to Ministry Deck (i.e. presentation for GMCP impact).

2021-08-17: Two more coverage maps requested - Bell SME away - maps will be created and shared with GMCB next week.

2021-08-10: Revised GMCP coverage map with GMCB for review. Once approved the Minstry deck will be updated.

2021-08-03: Mostafa and team to provide a revised GMCP coverage map by end of week (3-4 coverage holes identified - Mostafa adjusted MC design to mitigate (DONE) - coverage map is the last step).

2021-07-27: Awareness for GMCP required for sites where channels (1 or 2) are moving from the top of tower to side mount at lower elevation.

2021-07-20: List of sites published (Primrose, Ronald Ave, Tavistock). Channels to be placed back with GMCP after commissioning and testing (2 different events).

2021-07-06: Steve to follow up with John Chen to determine current status.

2021-06-22: No change in status.

2021-06-15: List is still with GMCB for final approval.

2021-05-25: Final site list with GMCB for discussion on handling.

2021-05-11: Steve C. to follow up with John Chen for details.

2021-04-27: List has been modified - need to align with Andrew (looks like a reduction in the impacted sites from six to 3-4. More details to follow.

2021-04-13: Internal review of impacted high traffic sites to be completed by GMCB - led by John Chen. Next week.

2021-03-02: Process required to ensure that affected high capacity sites are tagged and documented.

2021-02-23: Risk for busy sites remains. Site by site strategy required for execution.

2021-02-17: Bell plan is to escalate the issue of GMCB CN CO Approvals to DSC - separate issue being created in PWA for tracking.

2021-02-09: In critical path for securing gear. Follow up with Andrew and team. 8 weeks (approx) to deliver multicouplers.

2021-01-26: Steve M. and Andrew to quantify and discuss the best approach. Mostafa to relay his input to Steve M. to support.

2021-01-19: Bell meeting scheduled on Jan 20th to discuss. Gavin to forward meeting request to Steve M.

2021-01-12: Approach discussed internally at Bell is a separate CN CO for the sidemount ""temporary"" antenna. Design documents to be cleaned up to reflect Bell intent. GMCB emphized the smart approach of intalling everything at once -no extra mobilization. Dedicated call required to ensure alignment.

2021-01-05: SW zone analysis being done by GMCB. GMCB will be presenting a proposed approach to the Ministry Partners. Bell to confirm whether additional antennas stated in CN are captured in the construction drawings.

2020-12-15: End to end schedule needed for the SWZ to understand how long GMCP sites will remain with fewer channels. For busy sites, we will have to reverted back to the original state after testing. Daniel is prime on the schedule piece of this Bell ask.","Cameron, Stephen (SOLGEN)",,12/15/2020 13:04,"Cameron, Stephen (SOLGEN)",10/20/2021 15:40,"Nerona, Marliza (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
7,EP100191,GMCB,LMRN,STRM-R0007: Bell - Smart Meter Product Delay,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,"Bell report a delay in delvery of standard smart meters for the following 10 sites:  Watford, Copetown, Brantford, Woodstock, Aylmer, Kent, Helena, Thornbury, Ballinafad, Washago.",0.3,Low=1,High=3,,"2021-02-09: Close risk.

2021-01-26: Some sites moved into Feb based on timing of delivery. Smart meters have arrived and subsequently distributed. Gavin to connect with Steve M. to find out what elements are covered by the ESA inspection.

2021-01-19:  All smart meters have shipped from the warehouse.","Cameron, Stephen (SOLGEN)",,1/20/2021 9:44,"Cameron, Stephen (SOLGEN)",2/10/2021 9:24,"Cameron, Stephen (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
8,EP100191,GMCB,LMRN,STRM-R0008: Bell - Special Smart Meter for Bell COs,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,Ronald and Windsor Goyeau Leasehold start date postponed pending special Smart Meter requirement for Bell COs. Monitor as a risk to overall zone schedule.,0.3,Low=1,High=3,,"2022-04-12:  Risk being closed here.   Item moved to Joint Log in IPMP SharePoint Site.

2021-11-30: Park item for the near term.

2021-11-23: Strategy is to collect some real data from an equivalent sites (at a later date).

2021-11-02: Feedback from Derek received. With PCF.

2021-10-26: Suggestion - look at a similar site and its usage and then use that as the initial estimate. Expectation - baseline customer charge before site is transition and in use. Nov 1st - Derek set up a call with hydro desk. 

2021-10-19: Rough calculation can be done now (estimate). Ed proposed that we could bill against the estimate and then adjust afterwards once we have accumulated real consumption data. Bell to determine what the steady state process for LMRN would look like. Raise as an agenda item at CIR meeting(s).

2021-10-19: Status update from Deryk required per email from Nabil on Oct 19th.

2021-07-27: Ronald / Windsor Goyeau - no Smart Meter. Flat rate billing instead. Best apporach is to handle via minor deficiency. No activity expected for quite some time - do not need to monitor in the near term. Keep ""risk"" as postponed.

2021-03-02: Bell debating whether an RFC is required. Gavin investigating and will report back.

2021-02-23: PCR ready for One Door submission. With Bell PCR prime (Chantal) for processing.

2021-02-16: Gavin working with Richard on final wording.

2021-02-09: Bell to initiate PCR for flat rate billing.

2021-01-26: Proposal is to proceed with flat rate billing (i.e. no Smart Meter). GMCB needs to understand what the flat rate is (1st step). Gavin to lead follow-up internally at Bell.

2021-01-19: Bell working internally to determine exact requirements.","Cameron, Stephen (SOLGEN)",,1/20/2021 9:52,"Cameron, Stephen (SOLGEN)",4/12/2022 11:18,"Nerona, Marliza (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
9,EP100191,GMCB,LMRN,STRM-R0009: Bell - SWZ Reinforcement Work at Non-GMCB Site Locations,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,Pelee Island cluster moved to end of program as Pelee requires Telus tower reinforcement due by end of summer. Poses a risk as reinforcement work must be completed before Bell LMRN activities can proceed.,0.6,Medium=2,High=3,,"2021-07-27: TELUS work is done for Peele Island.

Ipperwash is the only reinforcement site (scheduled for Aug) for non-GMCB. Not in critical path.

Close risk.

2021-01-26: Change status of action ""monitor"".

2021-01-19: Team to monitor to identify any impact to overall SWZ deployment schedule.","Cameron, Stephen (SOLGEN)",,1/20/2021 10:12,"Cameron, Stephen (SOLGEN)",7/29/2021 15:55,"Nerona, Marliza (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
10,EP100191,GMCB,LMRN,STRM-R0010: Bell - Covid Exposure with Rigging Crew,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,"Covid exposure with assigned rigging crew forced rescheduling of Outdoor Rigging work at the following 3 sites: Wallaceburg, Oil Springs and Listowel.",0.3,Low=1,High=3,,"2021-02-09: Close risk.

2021-01-26: Listowel is proceeding - MOP issued. Gavin to follow up to determine if different crew assigned or existing staff now clear.

2021-01-19: Other crew members being tested (confined to one company/one crew) at this moment in time.","Cameron, Stephen (SOLGEN)",,1/20/2021 10:24,"Cameron, Stephen (SOLGEN)",2/10/2021 9:28,"Cameron, Stephen (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
11,EP100191,GMCB,LMRN,STRM-R0011: Bell - Potential Design Change for 6 GHz Microwave Links,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,"GMCB and Bell are contemplating a change frequencies to avoid 6 GHz microwave links that may experience future interference due to the upcoming regulator change to permit unlicensed WiFi usage. In terms of immediate impact to the SWZ, 12 of the first 15 sites have 6 GHz Link(s).",0.8,High=3,Low=1,,"2022-04-08:  Risk being closed here.   Item moved to Joint Log in IPMP SharePoint Site.

2022-03-29: RFC 58 fully executed on March 10th, 2022.

2022-03-08: Aproved by DSG but signatures still in process.

2022-03-01: Approval forthcoming. Many unkowns assocatied with this change. One week required for GMCB to get to the other side of internal analysis. March 31st is the new date for GMCB signature.

2022-02-22: No change in status.

2022-02-15: Approval in progress with GMCB.

2022-02-01: Bell is not proceeding with design updates until CO is finalized.

2021-11-30: GMCB stream folks are in agreement - Quote will move into internal GMCB acceptance and CO release.

2021-10-26: Further discussion with Phil M. required

2021-10-19: Andrew and Arnab to touch base regarding next steps.

2021-10-14: Internal TR review of Bell Change Proposal completed by GMCB.

2021-09-10: Change Proposal received from Bell (Aug 23). GMCB stream review in progress.

2021-08-17: Steve to follow up with Masroor for current status.

2021-08-03: No change in status.

2021-07-27: No week over week change noted.

2021-07-20: No CP from Bell yet.

2021-07-06: Still with Bell.

2021-06-22: Delivery of CP pending with Bell

2021-06-15: Target date for Bell Change Proposal was June 4th. Remains an outstanding action for Bell according to Change primes at GMCB.

2021-05-25: Gavin to report on Wednesday to Christina & team on timeline to complete.

2021-05-11: Change proposal pending from Bell.

2021-04-27: No change in status.

2021-04-13: Bell is not proceeding with design or build until the change order is in place.

2021-04-06: Parts of 7Ghz spectrum assigned by ISEDC. Positive movement. Further engineering review required. Rob Gibicar is prime from Bell.

2021-03-23: ROM pricing for MW change provided by Bell. Guidance from senior leadership is to move forward with execution of change in parallel. Troy to circle back with Trevor to see if Bell is aligned.

2021-03-09: Bell confirmed that designs will be revised prior SEZ reinforcement.

2021-03-02: Proceeding with 6 GHz for the SWZ. Other zones moving to the new frequencies. GMCB stated that SEZ design docs are to be revised and assessed (e.g. path calcs) prior to SEZ reinforcement activites. Technical team will need to prioritize these sites. 

The risk in not immediately proceeding with new frequencies in the SWZ is that swapping out after the province is built in a live network will be more difficult and by extension more costly.

2021-02-24: Email sent to Bell regarding potential impact on upcoming reinforcement work. Awaiting response from Bell.

2021-02-09: Change Proposal pending from Bell. The due date is Feb 24 based on 20 day turnaround requirement. Bell strategy in the near term: anything with a MOP issued will be executed (2 week window) ÃÂ activities beyond this will be halted.

2021-01-26: Quantifying impact of change so that a decision can be made on how to proceed. PCR being initiated to change frequency band (Steve to follow up with Ruben).

2021-01-19: GMCB is looking for a position statement from Bell on this issue (Trevor is lead from Bell on ask).","Cameron, Stephen (SOLGEN)",,1/20/2021 11:21,"Cameron, Stephen (SOLGEN)",4/8/2022 14:24,"Nerona, Marliza (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 1,PMO,PRC
13,EP100191,GMCB,LMRN,SRTM-R0013: Bell - Side Mount Antennas,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,There is a risk that existing construction drawings for side mount antennas do not align with the engineering plan which is just being solidified.,0.5,Medium=2,High=3,,"2021-03-02: In terms of side mount antennas, VISIO drawings are current according to written response from Mostafa. Existing QA process picking up discrepancies. Close risk.

2021-02-24: Email sent to Mostafa regarding the risk. Awaiting response.

2021-02-22: Bell to complete a cross-check with the Engineering stream to determine if there's any discrepancies.","Cameron, Stephen (SOLGEN)",,2/22/2021 6:59,"Cameron, Stephen (SOLGEN)",3/4/2021 15:40,"Cameron, Stephen (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
14,EP100191,GMCB,LMRN,STRM-R0014: Bell - Lack of Detailed Co-Locate Designs,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,For the SWZ Bell is proceeding with space reconfiguration on site with minimal design information. The risk is that installations do not meet GMCB expectations.,0.5,Medium=2,High=3,,"2021-03-23: Process to be tweaked for other zones starting with SE. Bell has added a new design requirement for the subcontractor - specifically a marked up floor plan. GMCB accepts this moving forward strategy. Close risk.

2021-03-09: GMCB has responded to Bell's March 9th email stating that we are looking for design compliance to 3.1.10 - this section applies to all sites including co-locates. The government is not seeking any additional requirements beyond the existing contractual verbage.

2021-03-09: Bell position stated in email on March 9th - GMCB to revise SR 4b with pertinent design requirements. GMCB's postion is that requirments are already covered by 3.1.10. we are at an impasse on this important item.

2021-03-04: GMCB stated that as-builts are fine for the SWZ but for other zones co-locate design elements to be provided in advance of work on site. Steve M. is taking back internally and is targeting to have a response by early next week.

2021-02-23: No week over week movement. LMRN design requirements under 3.1.10 apply to both GMCB and Bell site locations. See Schedule B Part 1, pages 12-14. 

2021-02-22: GMCB raised the risk most recently during the Feb 21st QA call. Bell understands the government's position and concern - they are taking away to see what can be provided in addition to what's already in place.","Cameron, Stephen (SOLGEN)",,2/22/2021 7:22,"Cameron, Stephen (SOLGEN)",3/23/2021 18:03,"Nerona, Marliza (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
15,EP100191,GMCB,LMRN,STRM-R0015: Bell - Seperate Electrical Service,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,What is plan ÃÂBÃÂ if local hydro does not permit a second electrical drop on the same property?,0.3,Low=1,Low=1,,"2021-03-23: Close risk per feedback from Bell.

2021-03-09: Applies to nine (9) sites in the SWZ. Bell to circle back with Derek to discuss. [UPDATE: Bell has stated that they do not see this as a risk]

2021-03-08: Risk to be raised with Bell at the next produciton call on March 9th.","Cameron, Stephen (SOLGEN)",,3/8/2021 10:47,"Cameron, Stephen (SOLGEN)",3/23/2021 17:51,"Nerona, Marliza (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
16,EP100191,GMCB,LMRN,STRM-R0016: Bell - SWZ Sites Without Alternate Backhaul,GMCB,,PWA,Closed,"Cameron, Stephen (SOLGEN)",External,"Penetanguishene, Pontypool, Sunderland, Washago ÃÂ only primary MW in place for SWZ transition. RFC to be issued for SLA relief. Can the SEZ string of sites from Cobourg to Harrowsmith (POP Site) be prioritized to get the alternate path in place as early as possible for sites other than Penetanguishene? For Penetanguishene, we would need connectivity to South River. How long do we foresee these sites operating without alternate backhaul?",0.9,High=3,High=3,,"2022-04-12:  Risk being closed here.   Item moved to Joint Log in IPMP SharePoint Site.

2022-02-15: Set status to postponed.

2022-02-01: Update from Technical Team Meeting (minutes from Steve M.):

""A Plan B has been developed for the majority of sites along the SW/SE border. Penetang is the only remaining site with no Plan B option.  Bell/GMCB agree to re-evaluate the situation closer to SW zone launch in 2022 (ie, June)""

2022-01-04: Steve C. to follow up on Steve M.'s minutes.

2021-11-30: Option/Strategy/Relief for each of the four sites to be endorsed by GMCB - Bell to initiate.

2021-10-19: Penetanguishene is the only SWZ site impacted - Mostafa to confirm. No recent discussions regarding SLA impact.

2021-07-27: Steve C. to touch base with technical team to determine suggested approach.

2021-05-25: 2 sites with SLA risk. Action with Bell.

2021-05-11: With Bell effectively via standing SLAs.

2021-04-27: Steve M. and Andrew W. are leading this discussion. Discuss with Andrew directly.

2021-04-13: Penetanguishene is the only site now that does not have an alternate backhaul solution for SWZ transition. More discussion required.

2021-04-06: Bell to present at the stream level what the approach is. Presentation to DSC as well. ACTION - Gavin to take lead on action.

2021-03-23: Option of utilizing the fiber at Georgian CAC proposed by GMCB. Aziz has indicated that the border sites are being prioritized. 6 Ghz closure needed as well to make this happen. Other aspects require further investiagation by Bell according to Mostafa (e.g. impact of future outages at SEZ sites during build).

2021-03-09: With Steve M. and DSC for discussion.  Asking for SLA relief- only option BMR being presented.  Other option do WAN now.   

2021-03-09: With Steve M. and DSC for discussion.

2021-03-08: To be discussed with Bell at the next production call on March 9th.","Cameron, Stephen (SOLGEN)",,3/8/2021 10:56,"Cameron, Stephen (SOLGEN)",4/12/2022 11:24,"Nerona, Marliza (SOLGEN)",PSRN Integrated Build,PSRN.LMRN.WS-1,All,Level 3,PMO,PRC
